XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMEAS(23),XMEAS(24),XMEAS(25),XMEAS(26),XMEAS(27),XMEAS(28),XMEAS(29),XMEAS(30),XMEAS(31),XMEAS(32),XMEAS(33),XMEAS(34),XMEAS(35),XMEAS(36),XMEAS(37),XMEAS(38),XMEAS(39),XMEAS(40),XMEAS(41),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),label
0.63144,3691.8,4530.3,9.156,27.07,42.649,2804.1,76.539,120.4,0.28455,78.267,49.792,2730.7,25.828,51.367,3216.7,23.986,64.651,232.32,330.43,94.713,76.267,29.194,8.6604,30.056,6.7729,18.352,1.5642,28.96,13.576,29.379,1.2141,18.093,2.1725,4.6124,2.1837,0.022953,0.86798,0.10831,53.36,43.931,63.639,54.421,62.014,60.229,21.265,34.093,37.487,49.698,46.679,41.961,15.884,0
0.57593,3721.8,4575.5,9.2178,27.142,42.475,2771.6,74.587,120.37,0.31665,78.537,49.31,2703.6,25.611,49.439,3155.5,21.906,70.74,363.11,354.23,94.121,77.163,33.179,8.6443,27.414,6.8818,17.14,1.6617,34.739,13.596,25.398,1.0624,16.035,2.2462,4.6244,2.1916,0.0075601,0.65322,0.079773,52.978,43.482,63.754,56.029,56.257,56.846,26.53,35.49,36.069,45.236,86.311,42.688,20.433,0
0.76648,3635.0,4499.0,8.7525,27.125,41.877,2687.2,74.405,120.39,0.3326,80.569,51.535,2615.8,25.524,50.704,3087.1,23.152,67.98,267.49,338.12,94.871,77.191,32.165,8.9695,26.443,6.9889,19.205,1.6844,32.554,13.737,23.543,1.3491,19.432,2.3342,5.0068,2.3251,0.025309,0.87569,0.091676,53.482,44.34,62.313,52.952,75.472,56.505,21.271,39.595,42.616,48.163,58.462,40.977,17.591,0
0.77901,3667.2,4593.4,8.5797,26.821,42.306,2737.2,76.162,120.42,0.31171,79.271,49.676,2665.7,22.673,49.356,3132.4,22.888,68.685,294.01,340.58,94.89,76.8,31.581,8.811,27.561,6.9792,18.125,1.6849,32.515,13.776,25.805,1.1378,17.586,2.2503,4.668,2.0983,0.029831,0.74357,0.094399,52.97,43.487,62.984,54.295,76.635,54.262,22.849,37.369,37.146,45.044,65.325,40.604,18.379,0
0.78596,3668.0,4539.4,8.4541,27.17,41.9,2708.9,75.985,120.39,0.31214,79.831,50.693,2636.1,26.777,48.92,3109.6,22.948,67.926,272.29,335.25,95.144,77.007,31.027,8.8916,27.225,6.8504,18.984,1.6762,31.588,13.86,25.284,1.1821,18.826,2.2821,4.7201,2.2173,0.0067431,0.84959,0.11587,53.507,44.108,62.783,54.035,77.194,55.112,21.47,36.454,40.141,44.035,59.821,39.705,18.374,0
0.77853,3617.4,4591.2,8.5599,27.19,42.073,2730.7,76.846,120.39,0.30866,79.681,51.754,2659.8,24.199,50.568,3126.4,22.048,66.69,244.79,339.93,94.798,77.294,31.28,8.7693,27.395,6.8565,18.375,1.6515,32.479,13.605,25.732,1.1244,18.289,2.2805,4.701,2.1941,0.013514,0.81583,0.10036,53.435,43.805,62.857,54.335,76.1,56.486,23.014,36.788,43.26,47.849,51.027,40.189,20.275,0
0.77654,3703.0,4432.2,8.786,26.571,42.703,2703.1,74.843,120.43,0.305,80.248,51.283,2632.0,23.71,48.362,3101.6,23.229,68.017,271.43,340.8,94.221,77.185,32.202,8.8944,26.19,6.7079,18.7,1.7246,33.03,14.02,23.685,1.4089,19.001,2.35,4.8302,2.2489,0.0066886,0.82054,0.11074,54.398,43.987,65.031,53.842,75.873,57.358,21.871,36.83,41.876,42.744,59.543,41.905,17.404,0
0.22825,3653.7,4577.0,9.2396,27.055,42.2,2723.1,75.668,120.4,0.33797,80.234,49.288,2651.3,23.682,49.761,3127.1,22.478,65.825,226.68,336.74,94.893,77.146,31.734,8.8122,27.303,6.8046,18.647,1.692,32.416,13.633,24.436,1.174,18.083,2.2876,4.9023,2.2829,0.0076179,0.82835,0.097173,53.061,44.997,63.431,53.531,22.905,62.318,21.126,41.309,36.005,45.982,47.422,41.078,19.168,0
0.72199,3671.0,4532.0,8.8738,27.384,42.598,2712.7,74.658,120.4,0.32331,80.07,50.958,2641.7,23.782,48.896,3108.0,23.375,67.943,273.12,343.94,94.504,77.076,32.385,8.925,26.355,6.9601,18.455,1.7152,33.641,13.697,23.799,1.0913,18.437,2.3583,4.8237,2.296,0.017392,0.83626,0.10791,52.299,43.437,62.967,53.498,70.981,59.029,23.025,37.974,40.918,43.978,59.895,41.006,16.988,0
0.80915,3663.3,4551.2,8.6778,27.061,42.427,2812.9,77.597,120.38,0.27352,77.488,49.228,2740.7,25.363,51.686,3221.6,23.168,64.778,254.02,331.42,94.842,75.737,29.199,8.6888,30.474,6.8275,18.779,1.5891,28.59,13.199,29.906,1.2346,18.135,2.1042,4.3468,2.0585,0.023585,0.9056,0.1037,54.324,43.708,63.45,54.329,79.552,55.56,22.114,33.086,35.829,50.437,50.768,41.133,18.3,0
0.7145,3728.6,4478.3,9.0228,26.627,42.598,2731.9,74.097,120.38,0.33119,79.754,49.387,2662.7,26.389,49.687,3120.9,23.962,70.018,331.12,351.04,94.054,77.763,33.064,8.7047,26.458,6.9259,18.207,1.6853,34.447,13.692,24.305,1.2418,17.618,2.2813,4.772,2.3022,0.0063348,0.72032,0.099201,53.383,44.923,64.747,53.619,70.237,61.345,24.827,39.191,36.295,45.809,77.443,41.656,15.455,0
0.72908,3576.7,4521.8,8.882,26.963,42.227,2704.2,74.437,120.39,0.32361,80.277,51.049,2633.2,23.674,48.88,3100.0,24.167,67.911,270.16,341.75,94.803,77.428,31.905,8.7645,26.759,6.8905,18.867,1.7432,33.513,13.737,23.726,1.3714,18.122,2.373,4.857,2.2334,0.016194,0.82457,0.07886,53.865,43.469,62.234,54.203,71.946,57.204,22.34,39.328,41.188,43.943,58.981,41.417,15.135,0
0.3463,3638.6,4547.0,9.2882,27.145,42.401,2747.7,75.205,120.42,0.30949,80.23,49.37,2673.8,23.814,49.439,3159.2,22.404,65.756,225.51,330.94,94.946,77.216,30.631,8.7222,28.352,7.1357,18.233,1.6771,31.149,13.699,25.719,1.4201,18.552,2.2392,4.7914,2.3253,0.0098322,0.84457,0.089847,52.926,43.636,62.381,54.168,34.381,62.011,20.209,38.554,36.247,45.236,47.032,40.507,19.293,0
0.71919,3639.3,4451.0,8.794,27.075,42.448,2720.7,74.46,120.42,0.31305,80.204,51.198,2650.1,24.72,49.17,3115.7,22.88,67.947,269.29,344.91,94.478,77.422,32.412,8.7627,26.482,6.7986,18.436,1.6741,33.215,13.643,24.236,1.1902,18.02,2.3761,4.7092,2.376,0.017392,0.83626,0.10791,52.299,43.437,62.955,54.484,70.774,59.46,23.412,37.188,41.625,44.614,59.275,42.031,18.099,0
0.44912,3582.9,4572.9,9.3019,26.961,42.5,2773.1,75.147,120.42,0.31893,79.514,49.968,2698.7,24.629,48.481,3185.6,23.602,65.377,232.77,329.86,95.068,77.159,30.305,8.8391,28.218,6.8744,18.65,1.6386,30.058,13.555,27.016,1.3565,18.532,2.2206,4.8045,2.2659,0.019333,0.82788,0.11295,53.996,45.045,61.423,54.35,44.024,59.574,20.04,38.724,38.006,43.018,47.027,40.492,16.514,0
0.75483,3631.2,4464.4,8.9473,26.746,42.563,2702.8,74.757,120.38,0.31423,80.065,50.206,2632.7,25.947,47.059,3097.4,21.974,68.268,283.0,343.12,94.569,77.221,33.106,8.7678,26.309,6.6136,18.998,1.729,33.241,13.883,23.281,1.0945,18.578,2.3484,4.8215,2.4074,0.027877,0.84418,0.096469,53.279,44.478,63.512,53.851,74.249,58.374,22.594,35.827,38.705,39.729,63.091,40.939,20.424,0
0.80823,3658.9,4424.7,8.9086,26.617,41.946,2704.4,74.109,120.41,0.32251,80.152,48.865,2634.0,24.527,50.749,3099.6,23.006,69.141,302.91,344.55,94.315,77.151,32.268,8.9266,26.172,7.1111,19.217,1.6968,33.749,13.669,23.163,1.2814,18.405,2.3813,4.9746,2.3786,0.010817,0.83378,0.10417,54.239,44.497,63.125,52.766,79.6,57.233,22.705,37.214,34.761,48.267,68.739,42.316,17.924,0
0.73865,3734.1,4468.4,8.8779,27.122,42.298,2700.9,73.494,120.42,0.33412,80.563,49.232,2630.2,24.967,51.165,3097.7,22.586,67.896,265.82,340.98,94.643,77.88,31.736,9.0445,25.84,6.8915,18.865,1.7181,33.312,13.854,23.966,1.2259,18.663,2.3748,4.8786,2.2407,0.013361,0.85739,0.10586,53.701,44.044,62.509,52.798,72.562,58.89,22.113,40.082,35.841,49.231,58.585,41.757,18.875,0
0.75253,3654.8,4450.1,8.7763,26.65,42.212,2709.4,74.788,120.36,0.30705,79.824,49.918,2638.4,25.739,49.568,3106.1,23.156,67.967,272.43,342.31,94.547,76.763,32.615,8.7748,26.749,6.7919,18.456,1.7084,32.511,13.953,24.001,1.1261,18.159,2.3408,4.8152,2.268,0.016254,0.82174,0.098419,53.295,42.974,63.011,54.39,73.776,57.689,22.306,36.587,37.859,45.534,59.77,40.765,17.572,0
0.90906,3568.4,4281.7,8.806,27.23,42.43,2654.0,72.964,120.41,0.36004,80.985,50.909,2580.8,26.976,51.342,3059.4,24.12,72.786,383.76,334.11,94.989,77.471,31.965,9.2294,24.505,6.8138,19.776,1.7373,32.691,14.254,21.525,1.5156,20.128,2.3615,5.0242,2.4228,0.022269,0.90439,0.097399,53.676,44.278,62.099,52.065,89.775,56.564,19.594,43.711,40.776,49.639,100.06,39.742,16.005,0
0.77389,3653.3,4442.6,8.8212,26.763,42.394,2705.6,74.488,120.39,0.31187,80.56,49.375,2634.1,22.765,49.144,3104.3,22.854,68.049,269.81,340.42,94.492,77.338,32.118,8.8841,26.003,6.5458,19.026,1.6965,32.677,13.747,23.68,1.2743,18.746,2.3172,4.9013,2.3235,0.018225,0.83885,0.10236,53.313,44.169,62.443,53.496,76.33,57.692,21.821,37.28,36.26,44.553,59.599,41.403,18.282,0
0.97161,3624.6,4237.1,8.6684,26.733,42.502,2652.3,74.583,120.38,0.35978,80.955,52.176,2578.3,26.291,49.305,3060.2,23.106,72.783,383.6,331.08,94.962,77.125,32.533,9.1774,24.901,7.106,19.623,1.7234,31.668,14.27,22.0,1.3749,20.546,2.3982,5.0384,2.461,0.017635,0.92651,0.085771,53.533,43.879,61.686,51.813,95.949,56.041,19.066,44.326,44.503,44.927,100.05,39.788,18.572,0
0.97262,3617.9,4402.5,8.2448,26.583,42.354,2687.7,75.955,120.35,0.30186,79.588,50.183,2612.9,25.95,49.001,3099.2,22.151,70.603,361.55,326.41,95.277,75.884,30.435,8.9492,27.018,6.9097,20.048,1.6773,30.609,14.087,25.164,1.412,20.414,2.2568,4.6364,2.2369,0.025012,1.0148,0.11702,53.463,43.626,62.929,51.656,95.868,52.418,18.718,37.644,38.638,44.223,87.711,38.303,21.231,0
0.82116,3658.7,4451.4,8.84,26.735,42.399,2703.5,73.542,120.4,0.32789,80.577,49.026,2632.9,24.975,49.729,3099.9,22.614,69.09,299.63,343.16,94.373,77.713,32.147,8.9114,25.926,6.8482,19.2,1.7024,33.473,13.839,23.274,1.4709,18.349,2.3734,4.886,2.3182,0.010817,0.83378,0.10417,54.239,44.497,63.495,53.208,80.52,60.14,22.328,38.253,35.235,45.907,68.439,42.021,18.842,0
0.73925,3700.1,4513.5,8.9269,26.736,42.28,2710.6,76.159,120.4,0.3356,80.333,50.392,2639.9,25.103,50.775,3106.5,23.445,68.065,274.08,342.27,94.378,77.477,32.416,9.0418,26.328,6.9248,19.275,1.7226,32.863,13.727,24.169,1.1556,18.609,2.3179,4.7555,2.2655,0.0049461,0.81441,0.098284,53.504,44.818,63.157,53.709,72.196,57.236,22.624,39.679,39.254,48.328,60.661,41.141,16.837,0
0.75315,3651.5,4476.8,8.8519,27.008,42.534,2702.5,75.154,120.4,0.30905,80.046,51.652,2631.5,23.953,49.82,3098.2,21.798,68.286,282.07,343.59,94.585,77.134,33.106,8.7678,26.309,6.6136,18.998,1.729,33.241,13.883,23.281,1.0945,18.578,2.3484,4.8215,2.4074,0.027877,0.84418,0.096469,53.279,44.478,63.164,53.703,74.413,57.268,22.553,36.459,42.962,46.118,62.809,41.45,20.852,0
0.62711,3658.0,4599.1,8.8022,26.846,42.184,2750.2,76.574,120.39,0.26956,79.139,49.305,2681.3,25.488,49.641,3136.4,22.887,67.767,279.15,347.92,94.452,77.068,32.682,8.7543,27.389,6.9748,17.827,1.6283,33.567,13.575,25.79,1.1853,16.522,2.2248,4.5412,2.1896,0.0045103,0.74218,0.093558,53.312,43.854,62.344,55.756,61.681,56.527,25.091,30.883,36.055,45.704,59.936,41.403,18.151,0
0.72773,3617.7,4562.9,8.9583,26.99,42.139,2817.9,76.4,120.39,0.26795,78.126,48.097,2744.5,25.274,49.721,3229.5,22.88,64.626,236.37,331.51,94.898,76.014,29.755,8.4887,30.0,6.8631,18.803,1.6264,29.305,13.501,28.935,1.3613,18.049,2.1996,4.4141,2.02,0.02814,0.89652,0.094405,53.216,44.185,61.991,54.634,71.309,57.103,21.632,32.131,32.5,45.887,47.247,40.827,18.624,0
0.80462,3688.5,4400.7,8.8221,26.938,42.471,2695.8,75.121,120.39,0.33777,80.445,49.228,2624.5,26.884,49.207,3096.7,22.188,67.885,265.15,338.77,94.66,77.061,32.05,8.8881,25.79,6.8875,19.215,1.7182,32.286,13.869,23.626,1.4628,18.825,2.3741,4.9906,2.3118,0.0090433,0.86755,0.10154,54.454,44.047,63.311,53.396,78.781,58.994,21.331,40.468,35.829,44.699,58.837,41.115,19.881,0
0.78361,3711.6,4505.1,8.7912,26.89,42.588,2702.2,74.71,120.41,0.30253,80.403,51.262,2631.1,22.878,49.587,3098.7,23.082,67.99,269.02,340.93,94.387,77.214,32.314,9.016,26.483,7.1243,18.842,1.7109,32.573,14.007,23.6,1.2912,18.174,2.3395,4.8336,2.3003,0.0075087,0.86686,0.10571,53.902,43.685,63.307,53.491,76.951,58.755,22.289,35.314,41.812,45.579,59.543,41.697,17.755,0
0.78532,3639.4,4583.0,8.7157,26.674,42.502,2728.5,75.316,120.4,0.29213,79.592,50.572,2657.7,24.65,49.249,3125.9,22.301,66.668,239.13,339.93,94.794,76.87,32.044,8.8895,27.417,6.8608,18.564,1.7126,32.507,13.566,25.672,1.3642,18.387,2.2521,4.6643,2.2075,0.013514,0.81583,0.10036,53.435,43.805,63.378,54.721,77.154,56.319,22.42,33.65,39.784,44.796,50.699,40.973,19.714,0
0.77503,3662.0,4484.7,8.6668,26.674,42.244,2696.6,74.871,120.4,0.31124,80.435,50.934,2625.3,24.747,49.949,3095.9,22.966,66.758,237.14,337.16,94.862,77.284,31.377,9.1762,26.085,6.9787,19.275,1.6638,31.816,13.873,23.849,1.425,18.827,2.3073,4.9003,2.2839,0.013588,0.88345,0.087725,53.802,43.659,61.982,54.07,76.729,56.274,21.367,37.299,40.849,46.416,51.424,40.829,18.132,0
0.7144,3709.2,4573.5,8.6394,26.777,42.409,2710.7,75.266,120.43,0.32059,80.175,48.876,2640.2,25.044,50.538,3106.2,23.695,68.252,278.34,344.0,94.443,77.195,32.646,8.8244,26.359,6.793,18.493,1.7536,33.543,13.845,23.675,1.1563,18.596,2.3578,4.8125,2.3102,0.018786,0.80867,0.1022,52.74,44.24,64.695,54.948,70.329,59.995,22.944,37.854,34.793,47.78,61.212,41.971,16.215,0
0.75671,3626.9,4435.6,8.8028,26.826,42.032,2695.0,75.414,120.39,0.31348,80.27,49.194,2623.1,25.921,49.888,3092.3,22.695,67.538,260.68,339.96,94.639,77.497,32.168,8.8886,26.151,6.799,18.466,1.738,32.704,13.796,24.019,1.2046,18.545,2.3239,4.8457,2.4153,0.019921,0.86161,0.11183,54.112,44.199,62.507,53.07,74.017,56.252,21.88,37.422,35.728,46.274,57.097,41.021,18.742,0
0.71722,3607.9,4535.7,8.8308,26.724,42.396,2707.1,75.745,120.36,0.32517,79.844,49.438,2636.2,25.505,50.3,3100.7,22.62,67.874,271.55,342.52,94.764,77.257,32.44,8.9629,26.561,6.8409,18.681,1.7761,33.111,13.869,24.194,1.3625,18.403,2.3167,4.7616,2.246,0.0021798,0.82545,0.072512,53.143,43.531,62.73,53.405,70.493,57.321,22.726,38.856,36.447,47.229,59.916,39.908,18.851,0
0.7069,3663.4,4514.0,8.7168,27.118,42.054,2712.3,75.007,120.41,0.30634,80.367,49.905,2641.9,23.571,50.398,3105.6,22.933,67.771,267.93,343.52,94.648,77.75,32.13,8.9142,26.516,6.9489,19.12,1.6837,33.108,13.982,23.873,1.2191,18.533,2.3422,4.7919,2.3339,0.020886,0.8374,0.11316,53.119,43.956,63.135,52.937,69.824,59.019,23.163,35.666,37.822,47.455,58.264,41.146,18.026,0
0.65716,3652.5,4523.8,8.916,26.78,42.86,2718.3,73.422,120.38,0.32084,79.654,49.368,2648.2,25.637,49.767,3112.8,23.381,67.752,271.16,344.75,94.609,77.085,32.46,8.8332,26.931,6.791,18.399,1.6996,33.143,13.599,24.129,1.1426,18.348,2.2547,4.791,2.2217,0.023904,0.80471,0.11201,53.792,43.422,63.743,54.025,64.713,58.081,23.158,37.656,36.241,45.996,59.543,40.493,16.961,0
0.7903,3649.3,4457.4,9.0512,27.076,42.55,2693.1,73.665,120.39,0.35371,80.73,50.39,2622.4,24.97,50.114,3088.6,22.55,70.448,333.2,344.3,94.285,77.534,32.911,8.8038,25.938,6.9684,18.996,1.7199,34.072,13.723,22.863,1.2444,18.763,2.3633,5.0968,2.4136,0.020498,0.83259,0.11225,54.503,43.004,62.135,52.402,77.569,60.067,22.536,42.016,39.247,46.798,79.655,40.899,18.988,0
0.77559,3630.0,4464.8,8.738,26.542,42.669,2703.0,75.708,120.37,0.32417,79.865,51.162,2630.6,25.768,49.847,3101.9,22.93,66.953,248.18,338.75,94.922,77.2,31.563,8.9067,26.488,6.9314,18.673,1.67,32.737,13.838,23.911,1.1196,18.378,2.3201,4.9269,2.2833,0.0086243,0.85838,0.091004,54.05,43.3,63.269,54.303,76.474,56.836,21.407,37.999,41.52,46.18,53.013,40.151,18.211,0
0.73945,3631.9,4505.1,8.9199,26.605,42.306,2717.9,74.573,120.38,0.31136,80.138,50.144,2647.8,25.74,49.623,3111.2,23.536,67.87,272.34,344.6,94.521,77.746,32.554,8.6515,26.271,6.9068,18.489,1.7011,33.202,13.738,23.902,1.284,17.901,2.3543,4.8172,2.2863,0.017392,0.83626,0.10791,52.299,43.437,62.662,53.867,72.585,56.64,23.266,36.453,38.523,45.661,59.489,41.03,16.556,0
0.76963,3695.4,4527.1,8.9158,26.81,42.478,2710.9,74.36,120.41,0.33698,80.154,48.04,2639.7,26.149,48.47,3108.6,23.457,68.09,275.45,342.53,94.555,77.466,32.808,8.8627,26.14,6.822,19.125,1.7126,32.968,13.741,24.35,1.261,18.482,2.3637,4.8133,2.3744,0.025572,0.82014,0.085474,54.064,44.627,62.111,53.957,75.954,58.036,22.275,39.439,32.331,42.993,61.241,41.404,16.81,0
0.6244,3655.6,4559.4,9.1809,26.743,42.406,2758.7,73.14,120.41,0.32181,79.52,49.038,2692.2,25.674,51.186,3142.1,21.984,72.042,389.33,356.96,93.79,77.428,33.967,8.6928,26.976,6.504,17.558,1.7065,34.986,13.833,24.315,1.1746,16.914,2.3015,4.6835,2.2259,0.015359,0.67983,0.099586,53.25,45.177,63.535,54.753,61.159,60.187,26.556,36.652,35.268,49.278,97.885,42.633,20.218,0
0.77978,3628.5,4442.3,8.9372,26.72,42.069,2702.0,74.432,120.4,0.30762,80.225,50.16,2630.5,25.317,50.099,3094.6,21.658,68.016,274.32,343.55,94.606,77.471,32.509,8.9671,25.989,6.9298,18.849,1.6979,33.493,13.921,23.595,1.0158,18.519,2.3297,4.8869,2.3147,0.010709,0.84073,0.091574,53.873,44.004,63.055,53.097,76.492,55.117,22.814,36.426,38.57,46.763,60.835,41.333,21.142,0
0.74031,3683.7,4441.5,8.6791,26.614,41.983,2699.9,75.05,120.4,0.33456,80.266,50.769,2627.6,24.785,49.016,3096.4,23.641,67.872,269.33,340.81,94.553,77.693,31.736,9.0445,25.84,6.8915,18.865,1.7181,33.312,13.854,23.966,1.2259,18.663,2.3748,4.8786,2.2407,0.013361,0.85739,0.10586,53.701,44.044,63.376,53.119,72.399,59.093,21.853,40.029,40.364,44.257,58.286,41.181,16.409,0
0.7939,3587.1,4514.3,8.638,27.128,42.069,2708.4,75.056,120.4,0.31631,79.875,49.646,2636.4,26.303,49.984,3106.6,22.237,66.947,245.67,339.81,94.911,76.793,31.808,8.8233,26.213,6.8326,18.655,1.6991,32.602,13.725,24.227,1.2417,18.093,2.3327,4.7727,2.2505,0.032118,0.81106,0.11262,54.103,43.765,62.607,54.456,77.882,56.61,22.026,37.629,37.059,46.498,51.659,40.893,19.838,0
0.82274,3610.4,4484.8,8.5893,26.831,41.873,2680.4,75.835,120.38,0.30673,80.732,51.065,2607.8,25.491,49.007,3084.0,23.619,67.118,241.73,333.62,94.961,76.998,31.115,8.9351,25.839,6.9641,19.287,1.7301,31.662,14.075,23.165,1.3053,19.562,2.2901,5.0359,2.3747,0.034917,0.92977,0.11366,53.586,43.366,61.678,52.85,80.624,55.914,20.106,37.097,41.233,44.236,52.487,40.741,16.718,0
0.71427,3618.3,4486.1,8.7841,26.952,42.517,2715.5,74.016,120.41,0.30607,79.968,51.449,2645.4,23.515,48.302,3109.1,22.734,67.782,266.83,343.89,94.505,77.074,32.361,8.7331,26.799,6.7665,18.708,1.6943,33.318,13.784,24.343,1.3087,18.191,2.3596,4.7242,2.278,0.037406,0.8109,0.11727,54.129,42.978,63.626,53.787,70.459,58.44,22.992,36.164,42.365,42.604,58.366,41.326,18.533,0
0.72471,3645.7,4597.1,8.808,26.571,42.423,2703.8,75.204,120.41,0.33386,80.115,51.868,2632.8,24.839,49.99,3098.6,23.692,68.026,272.54,342.04,94.724,77.245,32.245,8.7933,26.108,7.0383,18.516,1.7048,33.729,13.754,23.44,1.2503,18.251,2.3337,4.8331,2.3639,0.029101,0.80611,0.097718,53.359,44.204,62.944,54.276,71.056,58.412,22.404,40.115,43.597,46.511,60.307,40.989,16.271,0
0.79227,3672.7,4434.2,8.9551,26.747,42.598,2688.6,74.541,120.42,0.32672,80.701,49.518,2616.9,24.857,50.364,3087.6,22.873,68.549,286.67,339.22,94.498,77.779,32.404,8.8968,26.025,6.8701,19.032,1.6967,32.983,13.901,23.273,1.1764,19.074,2.3589,4.9837,2.368,0.027075,0.87142,0.098121,53.951,44.263,62.51,52.624,78.101,56.412,21.349,39.111,36.681,47.377,64.866,41.344,18.35,0
0.60623,3715.8,4599.5,8.9391,26.657,42.295,2754.3,75.162,120.4,0.28113,78.949,49.03,2686.6,25.376,48.87,3140.8,22.494,68.152,285.17,350.16,94.331,76.771,33.071,8.6964,27.807,6.6976,17.341,1.664,34.057,13.442,25.657,1.0756,16.938,2.2423,4.6641,2.2238,0.019107,0.72861,0.10297,53.599,43.291,63.488,54.899,59.536,58.238,25.472,33.274,35.244,43.92,63.251,41.651,19.057,0
0.79296,3646.8,4497.2,8.5426,27.033,42.098,2699.2,76.097,120.39,0.30171,80.199,48.187,2626.4,24.628,50.602,3100.1,22.306,66.364,230.71,335.15,94.993,76.887,31.388,8.9015,26.923,6.8505,19.536,1.664,32.129,13.64,24.263,1.1812,19.232,2.2864,4.8675,2.1929,0.020787,0.8757,0.11036,53.576,44.105,62.32,53.215,77.723,55.961,21.114,36.558,32.764,47.927,48.59,40.231,19.849,0
0.62425,3686.0,4671.5,9.2313,26.704,42.223,2771.6,74.198,120.39,0.31452,78.684,48.009,2704.5,24.086,50.621,3154.5,23.26,70.991,368.12,355.67,94.118,77.605,33.551,8.6425,27.735,6.7201,17.31,1.6428,34.768,13.575,25.303,1.2438,15.834,2.2526,4.6566,2.2502,0.0075601,0.65322,0.079773,52.978,43.482,63.73,55.533,61.355,59.146,26.637,35.42,32.241,47.971,88.648,42.57,17.172,0
0.58039,3671.9,4624.9,8.6188,26.823,42.222,2746.7,76.101,120.39,0.30033,78.587,49.863,2676.5,24.97,49.213,3135.7,22.173,69.21,317.91,345.07,94.735,76.539,31.835,8.8123,27.639,6.9618,18.05,1.6322,33.113,13.449,26.122,1.1417,16.864,2.1986,4.6208,2.1348,0.0035022,0.71585,0.093248,53.003,44.011,62.994,54.907,57.443,56.39,24.639,34.758,37.697,44.713,71.824,40.696,20.021,0
0.66124,3609.9,4628.8,8.9886,27.152,42.201,2754.6,75.478,120.39,0.32081,79.492,49.566,2686.0,24.248,48.556,3139.6,22.998,69.205,309.76,351.95,94.253,77.697,32.859,8.6179,27.212,6.9758,17.616,1.6805,33.778,13.693,25.295,1.2828,17.149,2.2405,4.6584,2.257,0.020537,0.71401,0.089051,53.289,44.534,62.201,54.963,64.868,58.543,26.056,36.679,36.824,43.193,70.242,41.41,17.721,0
0.67218,3660.0,4504.5,9.0184,26.955,42.13,2733.3,73.947,120.37,0.32308,79.512,49.718,2664.8,25.794,49.643,3120.1,22.385,69.892,328.3,351.39,94.205,77.364,32.683,8.8665,26.583,6.9427,17.77,1.6525,34.471,13.751,24.368,1.195,17.346,2.344,4.7633,2.2982,0.0063348,0.72032,0.099201,53.383,44.923,62.586,53.845,66.305,61.981,25.031,37.371,37.271,45.707,76.473,41.583,19.221,0
0.82448,3664.1,4431.9,8.7526,26.867,42.177,2694.7,74.182,120.42,0.32099,80.166,50.209,2622.4,26.949,48.802,3092.9,22.438,67.459,258.94,339.34,94.713,77.159,31.932,8.9496,26.363,6.8095,18.559,1.6963,32.705,13.882,23.543,1.4027,18.589,2.3763,4.8649,2.3367,0.028432,0.87977,0.103,53.136,44.407,62.58,52.857,81.168,59.272,21.543,38.493,38.714,43.761,56.22,41.678,19.393,0
0.58292,3679.5,4646.5,8.8119,27.029,42.482,2766.3,76.045,120.37,0.29615,78.405,48.63,2697.9,25.864,48.239,3150.2,23.465,70.128,347.38,351.72,94.342,77.17,33.024,8.8324,27.668,6.8271,17.706,1.6556,34.213,13.398,25.474,1.134,16.406,2.2287,4.4835,2.2137,0.02335,0.65813,0.078634,53.363,44.223,62.476,55.49,56.97,58.866,26.279,34.349,34.068,42.457,80.997,41.375,16.795,0
0.6889,3700.4,4604.5,9.0819,26.838,42.456,2808.2,76.082,120.4,0.29354,78.307,51.702,2735.5,25.985,50.355,3221.2,23.229,64.581,235.54,330.83,94.466,76.546,29.135,8.5869,29.959,7.073,18.436,1.5925,29.297,13.355,28.951,1.2505,18.156,2.208,4.4185,2.0793,0.022953,0.86798,0.10831,53.36,43.931,63.239,54.275,67.826,57.164,21.084,35.455,43.108,47.355,46.396,40.913,17.693,0
0.61934,3709.6,4639.9,8.8402,26.785,42.148,2751.4,75.309,120.38,0.28808,78.768,50.653,2683.2,24.431,48.89,3137.9,23.292,68.004,284.57,349.22,94.342,76.469,32.899,8.7075,27.939,6.9711,17.603,1.6754,33.507,13.318,25.235,0.92169,16.822,2.2285,4.5552,2.2161,0.019107,0.72861,0.10297,53.599,43.291,63.811,55.69,60.802,58.111,25.438,32.61,40.022,43.964,61.958,41.706,17.214,0
